GAME_ID,GAME_DATE,HOME_TEAM_ID,HOME_TEAM_ABBREVIATION,AWAY_TEAM_ID,AWAY_TEAM_ABBREVIATION,SEASON
22300875,2024-01-14,1610612739,CLE,1610612762,UTA,2023-24
22300890,2024-01-15,1610612739,CLE,1610612764,WAS,2023-24
22300893,2024-01-15,1610612747,LAL,1610612738,BOS,2023-24
22300892,2024-01-15,1610612749,MIL,1610612758,SAC,2023-24
22300891,2024-01-15,1610612760,OKC,1610612755,PHI,2023-24
22300889,2024-01-15,1610612756,PHX,1610612753,ORL,2023-24
22300885,2024-01-15,1610612766,CHA,1610612745,HOU,2023-24
22300887,2024-01-15,1610612744,GSW,1610612750,MIN,2023-24
22300883,2024-01-15,1610612741,CHI,1610612754,IND,2023-24
22300884,2024-01-15,1610612752,NYK,1610612737,ATL,2023-24
22300888,2024-01-15,1610612743,DEN,1610612757,POR,2023-24
22300886,2024-01-15,1610612761,TOR,1610612742,DAL,2023-24
22300904,2024-01-16,1610612763,MEM,1610612755,PHI,2023-24
22300903,2024-01-16,1610612740,NOP,1610612764,WAS,2023-24
22300901,2024-01-16,1610612758,SAC,1610612756,PHX,2023-24
22300900,2024-01-16,1610612765,DET,1610612739,CLE,2023-24
22300899,2024-01-16,1610612752,NYK,1610612747,LAL,2023-24
22300902,2024-01-16,1610612737,ATL,1610612741,CHI,2023-24
22300897,2024-01-16,1610612745,HOU,1610612746,LAC,2023-24
22300896,2024-01-16,1610612762,UTA,1610612761,TOR,2023-24
22300895,2024-01-16,1610612759,SAS,1610612750,MIN,2023-24
22300894,2024-01-16,1610612748,MIA,1610612753,ORL,2023-24
22300898,2024-01-16,1610612766,CHA,1610612754,IND,2023-24
22300913,2024-01-17,1610612744,GSW,1610612754,IND,2023-24
22300918,2024-01-17,1610612748,MIA,1610612746,LAC,2023-24
22300917,2024-01-17,1610612750,MIN,1610612755,PHI,2023-24
22300916,2024-01-17,1610612762,UTA,1610612759,SAS,2023-24
22300915,2024-01-17,1610612739,CLE,1610612740,NOP,2023-24
22300914,2024-01-17,1610612758,SAC,1610612747,LAL,2023-24
22300912,2024-01-17,1610612745,HOU,1610612756,PHX,2023-24
22300919,2024-01-17,1610612766,CHA,1610612742,DAL,2023-24
22300910,2024-01-17,1610612752,NYK,1610612738,BOS,2023-24
22300909,2024-01-17,1610612761,TOR,1610612741,CHI,2023-24
22300908,2024-01-17,1610612743,DEN,1610612763,MEM,2023-24
22300907,2024-01-17,1610612760,OKC,1610612764,WAS,2023-24
22300906,2024-01-17,1610612765,DET,1610612749,MIL,2023-24
22300905,2024-01-17,1610612757,POR,1610612753,ORL,2023-24
22300911,2024-01-17,1610612737,ATL,1610612751,BKN,2023-24
22300928,2024-01-18,1610612746,LAC,1610612748,MIA,2023-24
22300927,2024-01-18,1610612766,CHA,1610612763,MEM,2023-24
22300926,2024-01-18,1610612747,LAL,1610612765,DET,2023-24
22300925,2024-01-18,1610612751,BKN,1610612743,DEN,2023-24
22300929,2024-01-18,1610612742,DAL,1610612750,MIN,2023-24
22300923,2024-01-18,1610612752,NYK,1610612757,POR,2023-24
22300922,2024-01-18,1610612737,ATL,1610612754,IND,2023-24
22300921,2024-01-18,1610612759,SAS,1610612739,CLE,2023-24
22300920,2024-01-18,1610612745,HOU,1610612764,WAS,2023-24
22300924,2024-01-18,1610612760,OKC,1610612741,CHI,2023-24
22300942,2024-01-19,1610612758,SAC,1610612737,ATL,2023-24
22300941,2024-01-19,1610612751,BKN,1610612740,NOP,2023-24
22300940,2024-01-19,1610612764,WAS,1610612744,GSW,2023-24
22300939,2024-01-19,1610612739,CLE,1610612745,HOU,2023-24
22300938,2024-01-19,1610612760,OKC,1610612761,TOR,2023-24
22300937,2024-01-19,1610612749,MIL,1610612762,UTA,2023-24
22300935,2024-01-19,1610612759,SAS,1610612741,CHI,2023-24
22300934,2024-01-19,1610612742,DAL,1610612763,MEM,2023-24
22300933,2024-01-19,1610612755,PHI,1610612756,PHX,2023-24
22300932,2024-01-19,1610612750,MIN,1610612766,CHA,2023-24
22300931,2024-01-19,1610612765,DET,1610612752,NYK,2023-24
22300930,2024-01-19,1610612748,MIA,1610612746,LAC,2023-24
22300936,2024-01-19,1610612747,LAL,1610612754,IND,2023-24
22300949,2024-01-20,1610612762,UTA,1610612759,SAS,2023-24
22300950,2024-01-20,1610612751,BKN,1610612737,ATL,2023-24
22300947,2024-01-20,1610612760,OKC,1610612750,MIN,2023-24
22300948,2024-01-20,1610612747,LAL,1610612748,MIA,2023-24
22300945,2024-01-20,1610612756,PHX,1610612744,GSW,2023-24
22300946,2024-01-20,1610612740,NOP,1610612764,WAS,2023-24
22300944,2024-01-20,1610612743,DEN,1610612765,DET,2023-24
22300943,2024-01-20,1610612761,TOR,1610612742,DAL,2023-24
22300960,2024-01-21,1610612760,OKC,1610612739,CLE,2023-24
22300959,2024-01-21,1610612745,HOU,1610612737,ATL,2023-24
22300958,2024-01-21,1610612742,DAL,1610612764,WAS,2023-24
22300956,2024-01-21,1610612755,PHI,1610612750,MIN,2023-24
22300957,2024-01-21,1610612747,LAL,1610612763,MEM,2023-24
22300954,2024-01-21,1610612741,CHI,1610612762,UTA,2023-24
22300953,2024-01-21,1610612743,DEN,1610612744,GSW,2023-24
22300952,2024-01-21,1610612752,NYK,1610612758,SAC,2023-24
22300951,2024-01-21,1610612761,TOR,1610612746,LAC,2023-24
22300955,2024-01-21,1610612748,MIA,1610612757,POR,2023-24
22300969,2024-01-22,1610612744,GSW,1610612753,ORL,2023-24
22300974,2024-01-22,1610612750,MIN,1610612740,NOP,2023-24
22300973,2024-01-22,1610612742,DAL,1610612746,LAC,2023-24
22300972,2024-01-22,1610612751,BKN,1610612747,LAL,2023-24
22300971,2024-01-22,1610612741,CHI,1610612745,HOU,2023-24
22300970,2024-01-22,1610612758,SAC,1610612748,MIA,2023-24
22300968,2024-01-22,1610612760,OKC,1610612749,MIL,2023-24
22300975,2024-01-22,1610612738,BOS,1610612752,NYK,2023-24
22300966,2024-01-22,1610612754,IND,1610612756,PHX,2023-24
22300961,2024-01-22,1610612762,UTA,1610612757,POR,2023-24
22300962,2024-01-22,1610612761,TOR,1610612766,CHA,2023-24
22300967,2024-01-22,1610612737,ATL,1610612755,PHI,2023-24
22300964,2024-01-22,1610612743,DEN,1610612759,SAS,2023-24
22300965,2024-01-22,1610612765,DET,1610612763,MEM,2023-24
22300963,2024-01-22,1610612739,CLE,1610612764,WAS,2023-24
22300976,2024-01-23,1610612760,OKC,1610612747,LAL,2023-24
22300978,2024-01-23,1610612753,ORL,1610612756,PHX,2023-24
22300979,2024-01-23,1610612739,CLE,1610612752,NYK,2023-24
22300980,2024-01-23,1610612748,MIA,1610612749,MIL,2023-24
22300981,2024-01-23,1610612740,NOP,1610612757,POR,2023-24
22300982,2024-01-23,1610612759,SAS,1610612742,DAL,2023-24
22300983,2024-01-23,1610612745,HOU,1610612746,LAC,2023-24
22300977,2024-01-23,1610612765,DET,1610612737,ATL,2023-24
22300988,2024-01-24,1610612744,GSW,1610612764,WAS,2023-24
22300987,2024-01-24,1610612759,SAS,1610612753,ORL,2023-24
22300986,2024-01-24,1610612739,CLE,1610612737,ATL,2023-24
22300984,2024-01-24,1610612750,MIN,1610612747,LAL,2023-24
22300985,2024-01-24,1610612757,POR,1610612738,BOS,2023-24
22300997,2024-01-25,1610612759,SAS,1610612745,HOU,2023-24
22300996,2024-01-25,1610612758,SAC,1610612743,DEN,2023-24
22300994,2024-01-25,1610612748,MIA,1610612738,BOS,2023-24
22300993,2024-01-25,1610612740,NOP,1610612752,NYK,2023-24
22300995,2024-01-25,1610612755,PHI,1610612739,CLE,2023-24
22300991,2024-01-25,1610612765,DET,1610612753,ORL,2023-24
22300990,2024-01-25,1610612754,IND,1610612762,UTA,2023-24
22300989,2024-01-25,1610612747,LAL,1610612746,LAC,2023-24
22300992,2024-01-25,1610612763,MEM,1610612741,CHI,2023-24
22301006,2024-01-26,1610612751,BKN,1610612742,DAL,2023-24
22301011,2024-01-26,1610612738,BOS,1610612758,SAC,2023-24
22301010,2024-01-26,1610612746,LAC,1610612761,TOR,2023-24
22301009,2024-01-26,1610612766,CHA,1610612763,MEM,2023-24
22301008,2024-01-26,1610612749,MIL,1610612744,GSW,2023-24
22301007,2024-01-26,1610612760,OKC,1610612764,WAS,2023-24
22301005,2024-01-26,1610612755,PHI,1610612737,ATL,2023-24
22300998,2024-01-26,1610612748,MIA,1610612762,UTA,2023-24
22301003,2024-01-26,1610612750,MIN,1610612739,CLE,2023-24
22301002,2024-01-26,1610612754,IND,1610612757,POR,2023-24
22301001,2024-01-26,1610612747,LAL,1610612743,DEN,2023-24
22301000,2024-01-26,1610612752,NYK,1610612745,HOU,2023-24
22300999,2024-01-26,1610612753,ORL,1610612740,NOP,2023-24
22301004,2024-01-26,1610612741,CHI,1610612759,SAS,2023-24
22301025,2024-01-27,1610612763,MEM,1610612738,BOS,2023-24
22301024,2024-01-27,1610612764,WAS,1610612756,PHX,2023-24
22301023,2024-01-27,1610612743,DEN,1610612737,ATL,2023-24
22301022,2024-01-27,1610612759,SAS,1610612742,DAL,2023-24
22301021,2024-01-27,1610612752,NYK,1610612757,POR,2023-24
22301020,2024-01-27,1610612760,OKC,1610612749,MIL,2023-24
22301019,2024-01-27,1610612744,GSW,1610612762,UTA,2023-24
22301018,2024-01-27,1610612747,LAL,1610612766,CHA,2023-24
22301017,2024-01-27,1610612761,TOR,1610612750,MIN,2023-24
22301016,2024-01-27,1610612753,ORL,1610612746,LAC,2023-24
22301015,2024-01-27,1610612748,MIA,1610612741,CHI,2023-24
22301014,2024-01-27,1610612754,IND,1610612745,HOU,2023-24
22301013,2024-01-27,1610612740,NOP,1610612751,BKN,2023-24
22301012,2024-01-27,1610612739,CLE,1610612755,PHI,2023-24
22301036,2024-01-28,1610612760,OKC,1610612751,BKN,2023-24
22301035,2024-01-28,1610612738,BOS,1610612750,MIN,2023-24
22301034,2024-01-28,1610612748,MIA,1610612756,PHX,2023-24
22301033,2024-01-28,1610612766,CHA,1610612746,LAC,2023-24
22301032,2024-01-28,1610612745,HOU,1610612740,NOP,2023-24
22301028,2024-01-28,1610612755,PHI,1610612753,ORL,2023-24
22301030,2024-01-28,1610612765,DET,1610612752,NYK,2023-24
22301029,2024-01-28,1610612761,TOR,1610612742,DAL,2023-24
22301027,2024-01-28,1610612744,GSW,1610612758,SAC,2023-24
22301026,2024-01-28,1610612749,MIL,1610612741,CHI,2023-24
22301031,2024-01-28,1610612759,SAS,1610612764,WAS,2023-24
22301046,2024-01-29,1610612759,SAS,1610612749,MIL,2023-24
22301045,2024-01-29,1610612760,OKC,1610612753,ORL,2023-24
22301044,2024-01-29,1610612748,MIA,1610612740,NOP,2023-24
22301043,2024-01-29,1610612747,LAL,1610612745,HOU,2023-24
22301042,2024-01-29,1610612755,PHI,1610612752,NYK,2023-24
22301041,2024-01-29,1610612741,CHI,1610612754,IND,2023-24
22301039,2024-01-29,1610612766,CHA,1610612757,POR,2023-24
22301038,2024-01-29,1610612751,BKN,1610612739,CLE,2023-24
22301037,2024-01-29,1610612756,PHX,1610612742,DAL,2023-24
22301040,2024-01-29,1610612764,WAS,1610612750,MIN,2023-24
22301053,2024-01-30,1610612756,PHX,1610612762,UTA,2023-24
22301056,2024-01-30,1610612760,OKC,1610612743,DEN,2023-24
22301055,2024-01-30,1610612744,GSW,1610612745,HOU,2023-24
22301057,2024-01-30,1610612748,MIA,1610612757,POR,2023-24
22301052,2024-01-30,1610612765,DET,1610612752,NYK,2023-24
22301054,2024-01-30,1610612746,LAC,1610612742,DAL,2023-24
22301050,2024-01-30,1610612747,LAL,1610612750,MIN,2023-24
22301049,2024-01-30,1610612741,CHI,1610612753,ORL,2023-24
22301048,2024-01-30,1610612739,CLE,1610612740,NOP,2023-24
22301047,2024-01-30,1610612754,IND,1610612755,PHI,2023-24
22301051,2024-01-30,1610612749,MIL,1610612759,SAS,2023-24
22301065,2024-01-31,1610612766,CHA,1610612743,DEN,2023-24
22301064,2024-01-31,1610612760,OKC,1610612750,MIN,2023-24
22301063,2024-01-31,1610612749,MIL,1610612746,LAC,2023-24
22301062,2024-01-31,1610612742,DAL,1610612741,CHI,2023-24
22301066,2024-01-31,1610612758,SAC,1610612763,MEM,2023-24
22301060,2024-01-31,1610612748,MIA,1610612738,BOS,2023-24
22301059,2024-01-31,1610612756,PHX,1610612762,UTA,2023-24
22301058,2024-01-31,1610612753,ORL,1610612764,WAS,2023-24
22301061,2024-01-31,1610612755,PHI,1610612761,TOR,2023-24
22301074,2024-02-01,1610612766,CHA,1610612761,TOR,2023-24
22301073,2024-02-01,1610612742,DAL,1610612748,MIA,2023-24
22301072,2024-02-01,1610612764,WAS,1610612747,LAL,2023-24
22301071,2024-02-01,1610612759,SAS,1610612755,PHI,2023-24
22301069,2024-02-01,1610612763,MEM,1610612758,SAC,2023-24
22301068,2024-02-01,1610612751,BKN,1610612749,MIL,2023-24
22301067,2024-02-01,1610612753,ORL,1610612741,CHI,2023-24
22301070,2024-02-01,1610612745,HOU,1610612765,DET,2023-24
22301085,2024-02-02,1610612750,MIN,1610612742,DAL,2023-24
22301084,2024-02-02,1610612759,SAS,1610612754,IND,2023-24
22301083,2024-02-02,1610612745,HOU,1610612746,LAC,2023-24
22301082,2024-02-02,1610612747,LAL,1610612743,DEN,2023-24
22301081,2024-02-02,1610612751,BKN,1610612744,GSW,2023-24
22301078,2024-02-02,1610612739,CLE,1610612752,NYK,2023-24
22301079,2024-02-02,1610612761,TOR,1610612753,ORL,2023-24
22301077,2024-02-02,1610612760,OKC,1610612737,ATL,2023-24
22301076,2024-02-02,1610612766,CHA,1610612763,MEM,2023-24
22301075,2024-02-02,1610612757,POR,1610612738,BOS,2023-24
22301080,2024-02-02,1610612740,NOP,1610612758,SAC,2023-24
22301099,2024-02-03,1610612757,POR,1610612766,CHA,2023-24
22301098,2024-02-03,1610612752,NYK,1610612748,MIA,2023-24
22301097,2024-02-03,1610612763,MEM,1610612746,LAC,2023-24
22301096,2024-02-03,1610612747,LAL,1610612738,BOS,2023-24
22301095,2024-02-03,1610612754,IND,1610612737,ATL,2023-24
22301094,2024-02-03,1610612761,TOR,1610612740,NOP,2023-24
22301093,2024-02-03,1610612760,OKC,1610612762,UTA,2023-24
22301092,2024-02-03,1610612739,CLE,1610612749,MIL,2023-24
22301090,2024-02-03,1610612753,ORL,1610612751,BKN,2023-24
22301089,2024-02-03,1610612755,PHI,1610612765,DET,2023-24
22301088,2024-02-03,1610612745,HOU,1610612750,MIN,2023-24
22301087,2024-02-03,1610612756,PHX,1610612759,SAS,2023-24
22301086,2024-02-03,1610612741,CHI,1610612764,WAS,2023-24
22301091,2024-02-03,1610612744,GSW,1610612743,DEN,2023-24
22301106,2024-02-04,1610612756,PHX,1610612753,ORL,2023-24
22301108,2024-02-04,1610612745,HOU,1610612759,SAS,2023-24
22301107,2024-02-04,1610612743,DEN,1610612754,IND,2023-24
22301105,2024-02-04,1610612758,SAC,1610612755,PHI,2023-24
22301109,2024-02-04,1610612766,CHA,1610612737,ATL,2023-24
22301103,2024-02-04,1610612739,CLE,1610612760,OKC,2023-24
22301102,2024-02-04,1610612748,MIA,1610612747,LAL,2023-24
22301101,2024-02-04,1610612738,BOS,1610612749,MIL,2023-24
22301100,2024-02-04,1610612762,UTA,1610612764,WAS,2023-24
22301104,2024-02-04,1610612751,BKN,1610612741,CHI,2023-24
22301119,2024-02-05,1610612757,POR,1610612746,LAC,2023-24
22301118,2024-02-05,1610612740,NOP,1610612755,PHI,2023-24
22301117,2024-02-05,1610612753,ORL,1610612751,BKN,2023-24
22301116,2024-02-05,1610612749,MIL,1610612763,MEM,2023-24
22301115,2024-02-05,1610612750,MIN,1610612756,PHX,2023-24
22301111,2024-02-05,1610612762,UTA,1610612765,DET,2023-24
22301113,2024-02-05,1610612754,IND,1610612742,DAL,2023-24
22301112,2024-02-05,1610612743,DEN,1610612766,CHA,2023-24
22301114,2024-02-05,1610612758,SAC,1610612747,LAL,2023-24
22301110,2024-02-05,1610612748,MIA,1610612744,GSW,2023-24
22301127,2024-02-06,1610612765,DET,1610612742,DAL,2023-24
22301126,2024-02-06,1610612740,NOP,1610612747,LAL,2023-24
22301125,2024-02-06,1610612748,MIA,1610612745,HOU,2023-24
22301124,2024-02-06,1610612759,SAS,1610612744,GSW,2023-24
22301128,2024-02-06,1610612762,UTA,1610612758,SAC,2023-24
22301122,2024-02-06,1610612739,CLE,1610612761,TOR,2023-24
22301121,2024-02-06,1610612763,MEM,1610612746,LAC,2023-24
22301120,2024-02-06,1610612753,ORL,1610612755,PHI,2023-24
22301123,2024-02-06,1610612766,CHA,1610612754,IND,2023-24
22301137,2024-02-07,1610612752,NYK,1610612745,HOU,2023-24
22301136,2024-02-07,1610612744,GSW,1610612751,BKN,2023-24
22301135,2024-02-07,1610612761,TOR,1610612758,SAC,2023-24
22301134,2024-02-07,1610612762,UTA,1610612738,BOS,2023-24
22301133,2024-02-07,1610612746,LAC,1610612750,MIN,2023-24
22301131,2024-02-07,1610612740,NOP,1610612759,SAS,2023-24
22301130,2024-02-07,1610612757,POR,1610612742,DAL,2023-24
22301129,2024-02-07,1610612739,CLE,1610612741,CHI,2023-24
22301132,2024-02-07,1610612737,ATL,1610612756,PHX,2023-24
22301144,2024-02-08,1610612740,NOP,1610612745,HOU,2023-24
22301146,2024-02-08,1610612765,DET,1610612747,LAL,2023-24
22301145,2024-02-08,1610612754,IND,1610612764,WAS,2023-24
22301142,2024-02-08,1610612749,MIL,1610612761,TOR,2023-24
22301143,2024-02-08,1610612762,UTA,1610612744,GSW,2023-24
22301140,2024-02-08,1610612752,NYK,1610612739,CLE,2023-24
22301139,2024-02-08,1610612738,BOS,1610612756,PHX,2023-24
22301138,2024-02-08,1610612753,ORL,1610612763,MEM,2023-24
22301141,2024-02-08,1610612759,SAS,1610612750,MIN,2023-24
22301156,2024-02-09,1610612739,CLE,1610612757,POR,2023-24
22301157,2024-02-09,1610612756,PHX,1610612751,BKN,2023-24
22301155,2024-02-09,1610612758,SAC,1610612745,HOU,2023-24
22301153,2024-02-09,1610612746,LAC,1610612750,MIN,2023-24
22301152,2024-02-09,1610612752,NYK,1610612742,DAL,2023-24
22301154,2024-02-09,1610612763,MEM,1610612749,MIL,2023-24
22301150,2024-02-09,1610612748,MIA,1610612754,IND,2023-24
22301149,2024-02-09,1610612766,CHA,1610612744,GSW,2023-24
22301148,2024-02-09,1610612747,LAL,1610612764,WAS,2023-24
22301147,2024-02-09,1610612762,UTA,1610612760,OKC,2023-24
22301151,2024-02-09,1610612755,PHI,1610612738,BOS,2023-24
22301158,2024-02-10,1610612753,ORL,1610612740,NOP,2023-24
22301159,2024-02-10,1610612746,LAC,1610612759,SAS,2023-24
22301160,2024-02-10,1610612754,IND,1610612758,SAC,2023-24
22301161,2024-02-10,1610612751,BKN,1610612742,DAL,2023-24
22301162,2024-02-10,1610612737,ATL,1610612761,TOR,2023-24
22301163,2024-02-10,1610612748,MIA,1610612741,CHI,2023-24
22301164,2024-02-10,1610612763,MEM,1610612738,BOS,2023-24
22301173,2024-02-11,1610612749,MIL,1610612748,MIA,2023-24
22301174,2024-02-11,1610612739,CLE,1610612746,LAC,2023-24
22301172,2024-02-11,1610612763,MEM,1610612750,MIN,2023-24
22301176,2024-02-11,1610612753,ORL,1610612752,NYK,2023-24
22301175,2024-02-11,1610612738,BOS,1610612758,SAC,2023-24
22301171,2024-02-11,1610612737,ATL,1610612744,GSW,2023-24
22301166,2024-02-11,1610612742,DAL,1610612766,CHA,2023-24
22301169,2024-02-11,1610612760,OKC,1610612747,LAL,2023-24
22301168,2024-02-11,1610612756,PHX,1610612757,POR,2023-24
22301167,2024-02-11,1610612743,DEN,1610612762,UTA,2023-24
22301170,2024-02-11,1610612740,NOP,1610612764,WAS,2023-24
22301165,2024-02-11,1610612741,CHI,1610612765,DET,2023-24
22301183,2024-02-12,1610612755,PHI,1610612757,POR,2023-24
22301182,2024-02-12,1610612750,MIN,1610612748,MIA,2023-24
22301181,2024-02-12,1610612740,NOP,1610612761,TOR,2023-24
22301180,2024-02-12,1610612764,WAS,1610612743,DEN,2023-24
22301179,2024-02-12,1610612752,NYK,1610612738,BOS,2023-24
22301178,2024-02-12,1610612754,IND,1610612763,MEM,2023-24
22301177,2024-02-12,1610612762,UTA,1610612760,OKC,2023-24
22301195,2024-02-13,1610612760,OKC,1610612762,UTA,2023-24
22301193,2024-02-13,1610612755,PHI,1610612763,MEM,2023-24
22301192,2024-02-13,1610612750,MIN,1610612759,SAS,2023-24
22301191,2024-02-13,1610612743,DEN,1610612749,MIL,2023-24
22301190,2024-02-13,1610612766,CHA,1610612764,WAS,2023-24
22301194,2024-02-13,1610612765,DET,1610612741,CHI,2023-24
22301188,2024-02-13,1610612746,LAC,1610612737,ATL,2023-24
22301187,2024-02-13,1610612738,BOS,1610612758,SAC,2023-24
22301186,2024-02-13,1610612756,PHX,1610612748,MIA,2023-24
22301185,2024-02-13,1610612747,LAL,1610612753,ORL,2023-24
22301184,2024-02-13,1610612739,CLE,1610612744,GSW,2023-24
22301189,2024-02-13,1610612752,NYK,1610612742,DAL,2023-24
22301196,2024-02-14,1610612755,PHI,1610612749,MIL,2023-24
22301197,2024-02-14,1610612763,MEM,1610612766,CHA,2023-24
22301198,2024-02-14,1610612740,NOP,1610612748,MIA,2023-24
22301199,2024-02-14,1610612757,POR,1610612741,CHI,2023-24
22301200,2024-02-14,1610612745,HOU,1610612759,SAS,2023-24
22301201,2024-02-14,1610612751,BKN,1610612747,LAL,2023-24
22301207,2024-02-15,1610612737,ATL,1610612746,LAC,2023-24
22301206,2024-02-15,1610612756,PHX,1610612740,NOP,2023-24
22301205,2024-02-15,1610612761,TOR,1610612745,HOU,2023-24
22301203,2024-02-15,1610612752,NYK,1610612758,SAC,2023-24
22301202,2024-02-15,1610612750,MIN,1610612764,WAS,2023-24
22301204,2024-02-15,1610612766,CHA,1610612741,CHI,2023-24
22301208,2024-02-16,1610612740,NOP,1610612766,CHA,2023-24
22301209,2024-02-16,1610612743,DEN,1610612741,CHI,2023-24
22301210,2024-02-16,1610612737,ATL,1610612764,WAS,2023-24
22301211,2024-02-16,1610612761,TOR,1610612763,MEM,2023-24
22301212,2024-02-16,1610612749,MIL,1610612760,OKC,2023-24
22301213,2024-02-16,1610612755,PHI,1610612754,IND,2023-24
22301214,2024-02-16,1610612744,GSW,1610612757,POR,2023-24
22301219,2024-02-17,1610612763,MEM,1610612745,HOU,2023-24
22301218,2024-02-17,1610612746,LAC,1610612740,NOP,2023-24
22301217,2024-02-17,1610612760,OKC,1610612764,WAS,2023-24
22301216,2024-02-17,1610612761,TOR,1610612754,IND,2023-24
22301215,2024-02-17,1610612756,PHX,1610612759,SAS,2023-24
22301234,2024-02-18,1610612753,ORL,1610612765,DET,2023-24
22301233,2024-02-18,1610612759,SAS,1610612741,CHI,2023-24
22301232,2024-02-18,1610612764,WAS,1610612760,OKC,2023-24
22301231,2024-02-18,1610612763,MEM,1610612742,DAL,2023-24
22301230,2024-02-18,1610612756,PHX,1610612745,HOU,2023-24
22301229,2024-02-18,1610612766,CHA,1610612740,NOP,2023-24
22301228,2024-02-18,1610612761,TOR,1610612747,LAL,2023-24
22301222,2024-02-18,1610612749,MIL,1610612755,PHI,2023-24
22301226,2024-02-18,1610612738,BOS,1610612744,GSW,2023-24
22301225,2024-02-18,1610612754,IND,1610612758,SAC,2023-24
22301224,2024-02-18,1610612746,LAC,1610612752,NYK,2023-24
22301223,2024-02-18,1610612743,DEN,1610612762,UTA,2023-24
22301227,2024-02-18,1610612750,MIN,1610612737,ATL,2023-24
22301221,2024-02-18,1610612751,BKN,1610612739,CLE,2023-24
22301220,2024-02-18,1610612748,MIA,1610612757,POR,2023-24
22301249,2024-02-19,1610612737,ATL,1610612744,GSW,2023-24
22301247,2024-02-19,1610612765,DET,1610612762,UTA,2023-24
22301246,2024-02-19,1610612757,POR,1610612754,IND,2023-24
22301245,2024-02-19,1610612751,BKN,1610612755,PHI,2023-24
22301244,2024-02-19,1610612746,LAC,1610612758,SAC,2023-24
22301243,2024-02-19,1610612747,LAL,1610612766,CHA,2023-24
22301242,2024-02-19,1610612741,CHI,1610612740,NOP,2023-24
22301248,2024-02-19,1610612742,DAL,1610612743,DEN,2023-24
22301240,2024-02-19,1610612756,PHX,1610612752,NYK,2023-24
22301239,2024-02-19,1610612763,MEM,1610612753,ORL,2023-24
22301238,2024-02-19,1610612759,SAS,1610612749,MIL,2023-24
22301237,2024-02-19,1610612760,OKC,1610612739,CLE,2023-24
22301236,2024-02-19,1610612750,MIN,1610612745,HOU,2023-24
22301235,2024-02-19,1610612748,MIA,1610612738,BOS,2023-24
22301241,2024-02-19,1610612761,TOR,1610612764,WAS,2023-24
22301264,2024-02-20,1610612748,MIA,1610612766,CHA,2023-24
22301263,2024-02-20,1610612744,GSW,1610612747,LAL,2023-24
22301262,2024-02-20,1610612740,NOP,1610612741,CHI,2023-24
22301261,2024-02-20,1610612755,PHI,1610612761,TOR,2023-24
22301260,2024-02-20,1610612749,MIL,1610612739,CLE,2023-24
22301259,2024-02-20,1610612757,POR,1610612737,ATL,2023-24
22301258,2024-02-20,1610612759,SAS,1610612758,SAC,2023-24
22301255,2024-02-20,1610612746,LAC,1610612756,PHX,2023-24
22301256,2024-02-20,1610612752,NYK,1610612753,ORL,2023-24
22301254,2024-02-20,1610612742,DAL,1610612760,OKC,2023-24
22301253,2024-02-20,1610612745,HOU,1610612765,DET,2023-24
22301252,2024-02-20,1610612763,MEM,1610612754,IND,2023-24
22301251,2024-02-20,1610612750,MIN,1610612743,DEN,2023-24
22301250,2024-02-20,1610612751,BKN,1610612762,UTA,2023-24
22301257,2024-02-20,1610612738,BOS,1610612764,WAS,2023-24
22301271,2024-02-21,1610612748,MIA,1610612759,SAS,2023-24
22301274,2024-02-21,1610612749,MIL,1610612745,HOU,2023-24
22301272,2024-02-21,1610612752,NYK,1610612763,MEM,2023-24
22301270,2024-02-21,1610612766,CHA,1610612756,PHX,2023-24
22301273,2024-02-21,1610612742,DAL,1610612758,SAC,2023-24
22301268,2024-02-21,1610612744,GSW,1610612737,ATL,2023-24
22301267,2024-02-21,1610612751,BKN,1610612740,NOP,2023-24
22301266,2024-02-21,1610612760,OKC,1610612746,LAC,2023-24
22301269,2024-02-21,1610612764,WAS,1610612757,POR,2023-24
22301265,2024-02-21,1610612765,DET,1610612747,LAL,2023-24
22301284,2024-02-22,1610612739,CLE,1610612745,HOU,2023-24
22301283,2024-02-22,1610612750,MIN,1610612758,SAC,2023-24
22301282,2024-02-22,1610612748,MIA,1610612747,LAL,2023-24
22301281,2024-02-22,1610612743,DEN,1610612762,UTA,2023-24
22301280,2024-02-22,1610612765,DET,1610612746,LAC,2023-24
22301278,2024-02-22,1610612760,OKC,1610612763,MEM,2023-24
22301279,2024-02-22,1610612744,GSW,1610612749,MIL,2023-24
22301277,2024-02-22,1610612764,WAS,1610612737,ATL,2023-24
22301276,2024-02-22,1610612741,CHI,1610612740,NOP,2023-24
22301275,2024-02-22,1610612759,SAS,1610612757,POR,2023-24
22301297,2024-02-23,1610612754,IND,1610612765,DET,2023-24
22301296,2024-02-23,1610612749,MIL,1610612750,MIN,2023-24
22301295,2024-02-23,1610612764,WAS,1610612759,SAS,2023-24
22301294,2024-02-23,1610612766,CHA,1610612748,MIA,2023-24
22301292,2024-02-23,1610612746,LAC,1610612751,BKN,2023-24
22301291,2024-02-23,1610612741,CHI,1610612755,PHI,2023-24
22301293,2024-02-23,1610612747,LAL,1610612756,PHX,2023-24
22301289,2024-02-23,1610612760,OKC,1610612744,GSW,2023-24
