PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,SEASON,HOME_AWAY,OPPONENT,SEASON_YEAR,EFFICIENCY,TS_PCT,PTS_PER_MIN,FANTASY_PTS
201571,Chris Davis,1610612744,GSW,2024-02-04,GSW vs. LAC,L,33.53333333333333,8,18,0.444,0,2,0.0,2,3,0.667,1,4,6,3,1,0,2,5,18,-15,2023-24,home,LAC,2023,15,0.4658385093167702,0.5367793240556661,30.700000000000003
201571,Chris Davis,1610612744,GSW,2024-02-08,GSW @ SAS,L,36.516666666666666,7,17,0.412,0,1,0.0,2,3,0.667,1,3,5,1,0,0,1,3,16,2,2023-24,away,SAS,2023,10,0.4366812227074236,0.4381560931081698,22.5
201571,Chris Davis,1610612744,GSW,2024-02-10,GSW vs. MEM,W,25.616666666666667,6,14,0.429,0,1,0.0,1,2,0.5,2,6,9,2,1,0,2,2,13,-6,2023-24,home,MEM,2023,14,0.4368279569892473,0.5074821080026025,27.799999999999997
201571,Chris Davis,1610612744,GSW,2024-02-11,GSW @ NYK,L,29.766666666666666,7,19,0.368,0,3,0.0,2,4,0.5,1,5,6,3,1,1,2,3,16,2,2023-24,away,NYK,2023,11,0.3853564547206165,0.5375139977603584,31.700000000000003
201571,Chris Davis,1610612744,GSW,2024-02-13,GSW vs. DEN,W,29.616666666666667,7,16,0.438,0,2,0.0,1,2,0.5,1,4,5,3,1,0,1,4,15,-6,2023-24,home,DEN,2023,13,0.4443127962085308,0.5064715813168261,27.5
201571,Chris Davis,1610612744,GSW,2024-02-16,GSW vs. TOR,L,27.4,7,18,0.389,0,2,0.0,2,3,0.667,1,4,5,4,0,0,1,4,16,8,2023-24,home,TOR,2023,12,0.41407867494824013,0.5839416058394161,27.0
201571,Chris Davis,1610612744,GSW,2024-02-18,GSW vs. LAC,L,27.15,5,14,0.357,0,1,0.0,0,1,0.0,1,3,5,3,0,0,2,2,10,-7,2023-24,home,LAC,2023,6,0.3462603878116344,0.3683241252302026,18.5
201571,Chris Davis,1610612744,GSW,2024-02-19,GSW @ TOR,W,31.1,6,17,0.353,0,2,0.0,1,2,0.5,0,2,3,2,0,0,4,1,13,1,2023-24,away,TOR,2023,2,0.3635346756152125,0.4180064308681672,15.600000000000001
201571,Chris Davis,1610612744,GSW,2024-02-24,GSW @ BKN,W,31.05,9,34,0.265,0,2,0.0,3,4,0.75,0,0,0,0,0,1,0,2,21,-9,2023-24,away,BKN,2023,-4,0.2936241610738255,0.6763285024154589,24.0
201571,Chris Davis,1610612744,GSW,2024-02-28,GSW @ OKC,L,26.05,6,18,0.333,0,2,0.0,1,2,0.5,1,4,5,3,1,0,1,4,13,5,2023-24,away,OKC,2023,8,0.3442796610169492,0.4990403071017274,25.5
201571,Chris Davis,1610612744,GSW,2024-03-01,GSW vs. ATL,L,22.55,8,26,0.308,0,2,0.0,2,3,0.667,1,4,6,6,0,0,0,5,18,11,2023-24,home,ATL,2023,11,0.3294289897510981,0.7982261640798226,34.2
201571,Chris Davis,1610612744,GSW,2024-03-05,GSW vs. PHI,W,24.5,9,21,0.429,0,3,0.0,2,3,0.667,2,7,9,4,1,0,0,1,20,-14,2023-24,home,PHI,2023,21,0.44802867383512546,0.8163265306122449,39.8
201571,Chris Davis,1610612744,GSW,2024-03-06,GSW vs. DEN,L,25.266666666666666,9,24,0.375,0,2,0.0,3,4,0.75,1,3,4,5,1,0,2,3,21,-13,2023-24,home,DEN,2023,13,0.4076086956521739,0.8311345646437995,34.3
201571,Chris Davis,1610612744,GSW,2024-03-09,GSW vs. BKN,L,30.65,11,29,0.379,1,3,0.333,3,4,0.75,1,4,6,3,1,0,2,4,26,-4,2023-24,home,BKN,2023,15,0.4226267880364109,0.8482871125611746,38.7
201571,Chris Davis,1610612744,GSW,2024-03-11,GSW vs. DEN,W,35.68333333333333,7,19,0.368,0,2,0.0,2,3,0.667,0,2,3,5,0,0,1,1,16,-20,2023-24,home,DEN,2023,10,0.39370078740157477,0.44838860345632886,26.1
201571,Chris Davis,1610612744,GSW,2024-03-12,GSW @ LAL,W,25.5,8,22,0.364,0,3,0.0,2,4,0.5,1,3,4,2,0,0,0,1,18,0,2023-24,away,LAL,2023,8,0.3787878787878788,0.7058823529411765,25.8
201571,Chris Davis,1610612744,GSW,2024-03-15,GSW @ ORL,W,31.45,10,25,0.4,1,3,0.333,3,4,0.75,0,1,2,5,1,0,2,5,24,9,2023-24,away,ORL,2023,14,0.44843049327354256,0.7631160572337043,34.9
201571,Chris Davis,1610612744,GSW,2024-03-16,GSW @ WAS,L,32.03333333333333,6,16,0.375,0,2,0.0,1,2,0.5,0,1,2,3,1,0,1,3,13,-6,2023-24,away,WAS,2023,7,0.38507109004739337,0.4058272632674298,21.9
201571,Chris Davis,1610612744,GSW,2024-03-17,GSW @ PHI,W,24.533333333333335,5,14,0.357,0,1,0.0,1,2,0.5,1,4,6,1,0,0,2,2,11,-20,2023-24,away,PHI,2023,6,0.3696236559139785,0.4483695652173913,17.7
201571,Chris Davis,1610612744,GSW,2024-03-21,GSW @ CHI,L,31.966666666666665,8,21,0.381,0,2,0.0,2,3,0.667,1,3,4,5,0,1,2,1,18,12,2023-24,away,CHI,2023,12,0.4032258064516129,0.5630865484880083,31.299999999999997
201571,Chris Davis,1610612744,GSW,2024-03-24,GSW @ DEN,L,25.683333333333334,6,15,0.4,0,2,0.0,1,2,0.5,1,5,7,3,1,1,1,5,13,0,2023-24,away,DEN,2023,14,0.4093198992443325,0.5061648280337443,30.9
201571,Chris Davis,1610612744,GSW,2024-03-27,GSW vs. POR,W,31.883333333333333,7,16,0.438,0,1,0.0,1,2,0.5,0,1,2,4,0,0,2,5,15,-8,2023-24,home,POR,2023,9,0.4443127962085308,0.4704652378463147,21.4
201571,Chris Davis,1610612744,GSW,2024-03-31,GSW vs. TOR,L,30.1,8,21,0.381,0,3,0.0,2,3,0.667,0,1,2,2,0,0,2,3,18,7,2023-24,home,TOR,2023,6,0.4032258064516129,0.5980066445182723,21.4
201571,Chris Davis,1610612744,GSW,2024-04-01,GSW @ SAS,L,30.9,6,15,0.4,0,2,0.0,1,2,0.5,1,4,6,4,1,0,2,2,13,-7,2023-24,away,SAS,2023,12,0.4093198992443325,0.42071197411003236,27.2
201571,Chris Davis,1610612744,GSW,2024-04-04,GSW vs. LAL,L,30.116666666666667,7,15,0.467,0,1,0.0,1,3,0.333,1,4,5,1,0,0,2,1,15,18,2023-24,home,LAL,2023,9,0.45955882352941174,0.4980630879911455,20.5
201571,Chris Davis,1610612744,GSW,2024-04-07,GSW vs. PHX,L,31.166666666666668,6,16,0.375,0,2,0.0,2,3,0.667,1,4,5,4,0,0,1,2,14,0,2023-24,home,PHX,2023,11,0.40415704387990764,0.4491978609625668,25.0
201571,Chris Davis,1610612744,GSW,2024-04-11,GSW vs. ORL,L,32.333333333333336,9,25,0.36,0,3,0.0,2,3,0.667,1,5,7,4,0,0,1,3,20,10,2023-24,home,ORL,2023,13,0.37993920972644374,0.6185567010309277,33.4
201571,Chris Davis,1610612744,GSW,2024-10-22,GSW @ NOP,L,33.03333333333333,6,17,0.353,0,1,0.0,1,2,0.5,0,1,2,4,1,0,1,5,13,-12,2024-25,away,NOP,2024,7,0.3635346756152125,0.3935418768920283,23.4
201571,Chris Davis,1610612744,GSW,2024-10-26,GSW vs. BOS,L,22.183333333333334,6,16,0.375,0,2,0.0,1,2,0.5,1,4,5,3,0,0,2,1,13,-4,2024-25,home,BOS,2024,8,0.38507109004739337,0.5860255447032306,21.5
201571,Chris Davis,1610612744,GSW,2024-10-29,GSW vs. BOS,W,28.0,9,22,0.409,0,3,0.0,2,3,0.667,1,5,6,7,1,0,1,5,20,-6,2024-25,home,BOS,2024,19,0.4288164665523156,0.7142857142857143,39.7
201571,Chris Davis,1610612744,GSW,2024-10-31,GSW @ MIL,L,31.383333333333333,6,16,0.375,0,2,0.0,1,2,0.5,1,5,7,2,1,0,2,5,13,-12,2024-25,away,MIL,2024,10,0.38507109004739337,0.41423260754115776,25.4
201571,Chris Davis,1610612744,GSW,2024-11-01,GSW @ NYK,W,25.966666666666665,6,18,0.333,0,1,0.0,1,2,0.5,1,3,4,2,1,0,2,1,13,-10,2024-25,away,NYK,2024,5,0.3442796610169492,0.5006418485237484,21.8
201571,Chris Davis,1610612744,GSW,2024-11-04,GSW @ ORL,W,34.9,7,18,0.389,0,2,0.0,2,3,0.667,2,6,8,4,1,0,1,1,16,-8,2024-25,away,ORL,2024,16,0.41407867494824013,0.4584527220630373,33.6
201571,Chris Davis,1610612744,GSW,2024-11-08,GSW vs. PHX,W,32.2,5,15,0.333,0,1,0.0,1,2,0.5,1,4,5,6,1,0,0,4,11,9,2024-25,home,PHX,2024,12,0.3463476070528967,0.3416149068322981,29.0
201571,Chris Davis,1610612744,GSW,2024-11-09,GSW vs. WAS,W,27.55,6,18,0.333,0,2,0.0,2,3,0.667,1,4,6,3,1,0,1,4,14,8,2024-25,home,WAS,2024,10,0.36231884057971014,0.5081669691470054,27.7
201571,Chris Davis,1610612744,GSW,2024-11-12,GSW vs. PHI,L,30.333333333333332,8,26,0.308,0,4,0.0,2,3,0.667,1,4,5,2,1,0,2,3,18,3,2024-25,home,PHI,2024,5,0.3294289897510981,0.5934065934065934,28.0
201571,Chris Davis,1610612744,GSW,2024-11-14,GSW vs. NYK,L,29.266666666666666,8,20,0.4,0,2,0.0,2,3,0.667,1,5,7,3,0,0,1,3,18,-2,2024-25,home,NYK,2024,14,0.4221388367729831,0.6150341685649203,29.9
201571,Chris Davis,1610612744,GSW,2024-11-16,GSW vs. WAS,L,30.8,9,19,0.474,0,2,0.0,3,4,0.75,0,2,3,6,1,0,1,3,21,15,2024-25,home,WAS,2024,19,0.5057803468208092,0.6818181818181818,35.6
201571,Chris Davis,1610612744,GSW,2024-11-22,GSW vs. POR,W,35.28333333333333,7,21,0.333,0,2,0.0,2,3,0.667,1,4,6,5,1,0,1,5,16,0,2024-25,home,POR,2024,12,0.35842293906810035,0.45347189418989137,32.7
201571,Chris Davis,1610612744,GSW,2024-11-24,GSW vs. NYK,W,37.31666666666667,9,22,0.409,1,3,0.333,3,4,0.75,0,1,1,2,0,0,0,2,22,-2,2024-25,home,NYK,2024,11,0.4629629629629629,0.5895489057615007,26.2
201571,Chris Davis,1610612744,GSW,2024-11-25,GSW @ DEN,W,28.9,7,16,0.438,0,2,0.0,2,3,0.667,1,3,4,4,1,0,0,4,16,-20,2024-25,away,DEN,2024,15,0.4618937644341801,0.5536332179930796,29.8
201571,Chris Davis,1610612744,GSW,2024-11-27,GSW @ DET,W,29.95,7,20,0.35,0,2,0.0,2,3,0.667,1,4,5,8,0,0,2,2,16,7,2024-25,away,DET,2024,13,0.37523452157598497,0.5342237061769616,32.0
201571,Chris Davis,1610612744,GSW,2024-11-28,GSW vs. ATL,L,37.833333333333336,7,17,0.412,0,2,0.0,2,3,0.667,1,3,4,5,1,0,1,2,16,4,2024-25,home,ATL,2024,14,0.4366812227074236,0.4229074889867841,30.3
201571,Chris Davis,1610612744,GSW,2024-12-03,GSW vs. SAS,L,32.68333333333333,7,22,0.318,0,2,0.0,2,3,0.667,1,4,5,3,0,0,2,3,16,10,2024-25,home,SAS,2024,6,0.34305317324185247,0.4895461499235085,24.5
201571,Chris Davis,1610612744,GSW,2024-12-07,GSW @ MIN,L,28.733333333333334,5,10,0.5,0,1,0.0,1,2,0.5,1,3,5,3,1,0,0,2,11,-18,2024-25,away,MIN,2024,14,0.5055147058823529,0.382830626450116,24.5
201571,Chris Davis,1610612744,GSW,2024-12-09,GSW vs. LAC,W,24.133333333333333,7,19,0.368,0,2,0.0,2,3,0.667,1,4,6,5,1,0,0,4,16,7,2024-25,home,LAC,2024,15,0.39370078740157477,0.6629834254143646,33.7
201571,Chris Davis,1610612744,GSW,2024-12-13,GSW vs. MEM,W,23.683333333333334,9,19,0.474,0,2,0.0,2,3,0.667,0,2,2,4,1,0,3,4,20,11,2024-25,home,MEM,2024,13,0.4921259842519685,0.844475721323012,28.4
201571,Chris Davis,1610612744,GSW,2024-12-17,GSW @ SAS,W,32.166666666666664,8,22,0.364,0,2,0.0,2,4,0.5,1,3,4,1,0,1,2,4,18,5,2024-25,away,SAS,2024,6,0.3787878787878788,0.5595854922279793,25.3
201571,Chris Davis,1610612744,GSW,2024-12-20,GSW @ CHA,W,30.3,8,25,0.32,0,3,0.0,2,3,0.667,1,3,4,2,0,0,2,3,18,-1,2024-25,away,CHA,2024,4,0.34194528875379937,0.594059405940594,23.8
201571,Chris Davis,1610612744,GSW,2024-12-23,GSW vs. SAC,W,30.75,7,19,0.368,0,2,0.0,2,3,0.667,2,7,10,4,0,0,3,5,16,-3,2024-25,home,SAC,2024,14,0.39370078740157477,0.5203252032520326,31.0
201571,Chris Davis,1610612744,GSW,2024-12-27,GSW vs. ORL,W,30.433333333333334,10,22,0.455,1,4,0.25,3,4,0.75,1,4,6,2,0,0,2,3,24,12,2024-25,home,ORL,2024,17,0.505050505050505,0.7886089813800657,32.2
201571,Chris Davis,1610612744,GSW,2024-12-31,GSW vs. DET,W,34.35,10,23,0.435,1,3,0.333,2,4,0.5,0,1,1,4,0,0,2,4,23,17,2024-25,home,DET,2024,11,0.46445880452342486,0.6695778748180494,28.2
201571,Chris Davis,1610612744,GSW,2025-01-03,GSW vs. MIL,W,32.75,9,23,0.391,0,3,0.0,2,3,0.667,0,2,3,5,0,0,2,1,20,19,2024-25,home,MIL,2024,11,0.41118421052631576,0.6106870229007634,29.1
201571,Chris Davis,1610612744,GSW,2025-01-06,GSW vs. MIN,W,32.416666666666664,8,24,0.333,0,4,0.0,2,4,0.5,1,4,6,1,1,0,1,3,18,9,2024-25,home,MIN,2024,7,0.3493788819875776,0.5552699228791774,28.7
201571,Chris Davis,1610612744,GSW,2025-01-09,GSW vs. ATL,W,36.916666666666664,6,14,0.429,0,2,0.0,2,3,0.667,1,4,5,5,0,0,2,2,14,0,2024-25,home,ATL,2024,13,0.45691906005221933,0.3792325056433409,25.5
201571,Chris Davis,1610612744,GSW,2025-01-12,GSW @ DEN,W,30.383333333333333,7,18,0.389,0,1,0.0,2,3,0.667,1,4,6,2,0,0,1,4,16,4,2024-25,away,DEN,2024,11,0.41407867494824013,0.5266044980800878,25.2
201571,Chris Davis,1610612744,GSW,2025-01-15,GSW @ SAC,L,30.883333333333333,6,16,0.375,0,2,0.0,2,3,0.667,0,2,3,2,0,0,1,1,14,9,2024-25,away,SAC,2024,7,0.40415704387990764,0.4533189422558014,19.6
201571,Chris Davis,1610612744,GSW,2025-01-19,GSW @ CHA,L,20.15,7,21,0.333,0,2,0.0,2,3,0.667,0,0,0,4,1,0,1,3,16,-3,2024-25,away,CHA,2024,5,0.35842293906810035,0.794044665012407,24.0
201571,Chris Davis,1610612744,GSW,2025-01-22,GSW vs. ORL,L,28.516666666666666,6,13,0.462,0,1,0.0,1,2,0.5,1,5,7,4,0,0,1,1,13,14,2024-25,home,ORL,2024,15,0.46829971181556196,0.45587375803623614,26.4
201571,Chris Davis,1610612744,GSW,2025-01-26,GSW @ DAL,L,35.8,7,17,0.412,0,2,0.0,2,3,0.667,1,3,4,3,0,1,1,1,16,17,2024-25,away,DAL,2024,12,0.4366812227074236,0.446927374301676,27.3
201571,Chris Davis,1610612744,GSW,2025-01-29,GSW vs. SAC,L,23.75,7,19,0.368,0,3,0.0,2,3,0.667,1,3,4,5,1,0,3,4,16,-13,2024-25,home,SAC,2024,10,0.39370078740157477,0.6736842105263158,28.3
201571,Chris Davis,1610612744,GSW,2025-01-31,GSW vs. NOP,W,29.3,8,21,0.381,0,3,0.0,2,3,0.667,1,3,4,3,0,0,0,1,18,0,2024-25,home,NOP,2024,11,0.4032258064516129,0.6143344709897611,27.3
201571,Chris Davis,1610612744,GSW,2025-02-02,GSW vs. UTA,L,31.6,8,21,0.381,1,3,0.333,3,4,0.75,1,5,7,1,1,1,2,4,20,-10,2024-25,home,UTA,2024,14,0.43936731107205623,0.6329113924050632,33.9
201571,Chris Davis,1610612744,GSW,2025-02-04,GSW vs. NOP,W,33.46666666666667,8,24,0.333,0,2,0.0,3,4,0.75,0,2,2,3,0,0,1,2,19,-9,2024-25,home,NOP,2024,6,0.3687888198757764,0.5677290836653386,24.9
201571,Chris Davis,1610612744,GSW,2025-02-06,GSW vs. CHA,W,28.416666666666668,9,24,0.375,0,2,0.0,2,4,0.5,1,4,6,5,1,1,2,5,20,-2,2024-25,home,CHA,2024,14,0.3881987577639751,0.7038123167155425,38.7
201571,Chris Davis,1610612744,GSW,2025-02-11,GSW @ NYK,W,31.716666666666665,8,19,0.421,0,2,0.0,3,4,0.75,1,3,4,8,1,0,3,1,19,4,2024-25,away,NYK,2024,17,0.4576107899807321,0.5990541250656858,35.8
201571,Chris Davis,1610612744,GSW,2025-02-14,GSW vs. OKC,L,36.46666666666667,8,23,0.348,0,3,0.0,2,3,0.667,0,1,2,0,1,0,2,5,18,-6,2024-25,home,OKC,2024,3,0.3700657894736842,0.4936014625228519,21.4
201571,Chris Davis,1610612744,GSW,2025-02-17,GSW vs. NOP,W,33.1,9,24,0.375,0,2,0.0,2,4,0.5,0,2,3,2,1,1,3,4,20,-1,2024-25,home,NOP,2024,7,0.3881987577639751,0.6042296072507553,29.6
201571,Chris Davis,1610612744,GSW,2025-02-19,GSW vs. WAS,W,31.933333333333334,4,10,0.4,0,1,0.0,0,1,0.0,2,7,9,5,1,0,2,5,8,4,2024-25,home,WAS,2024,14,0.3831417624521073,0.25052192066805845,27.299999999999997
201571,Chris Davis,1610612744,GSW,2025-02-21,GSW vs. DET,L,24.016666666666666,8,21,0.381,0,3,0.0,2,3,0.667,0,1,1,2,0,0,1,3,18,12,2024-25,home,DET,2024,6,0.4032258064516129,0.7494795281054824,21.2
201571,Chris Davis,1610612744,GSW,2025-02-25,GSW vs. CLE,W,25.383333333333333,9,23,0.391,0,2,0.0,3,4,0.75,1,4,5,3,0,0,1,5,21,0,2024-25,home,CLE,2024,13,0.42407108239095315,0.8273145108338805,30.5
201571,Chris Davis,1610612744,GSW,2025-02-26,GSW vs. DAL,W,29.65,7,19,0.368,0,2,0.0,2,3,0.667,1,4,6,1,0,1,1,2,16,14,2024-25,home,DAL,2024,10,0.39370078740157477,0.5396290050590219,26.7
201571,Chris Davis,1610612744,GSW,2025-02-27,GSW @ DAL,W,30.133333333333333,9,22,0.409,0,2,0.0,2,3,0.667,1,3,5,4,0,0,2,2,20,-12,2024-25,away,DAL,2024,13,0.4288164665523156,0.6637168141592921,30.0
201571,Chris Davis,1610612744,GSW,2025-03-02,GSW vs. PHI,W,26.766666666666666,9,25,0.36,0,3,0.0,3,4,0.75,0,1,1,4,1,0,2,1,21,7,2024-25,home,PHI,2024,8,0.39237668161434974,0.7845579078455791,29.2
201571,Chris Davis,1610612744,GSW,2025-03-03,GSW vs. POR,L,20.783333333333335,7,18,0.389,0,2,0.0,2,3,0.667,0,2,3,3,1,0,2,4,16,-13,2024-25,home,POR,2024,9,0.41407867494824013,0.7698476343223737,25.1
201571,Chris Davis,1610612744,GSW,2025-03-05,GSW @ TOR,L,25.716666666666665,5,13,0.385,0,2,0.0,1,2,0.5,1,4,6,3,1,0,2,4,11,-19,2024-25,away,TOR,2024,10,0.39625360230547546,0.42773817239144524,23.7
201571,Chris Davis,1610612744,GSW,2025-03-06,GSW @ BOS,L,28.316666666666666,5,15,0.333,0,2,0.0,1,2,0.5,1,4,5,3,1,0,2,1,11,8,2024-25,away,BOS,2024,7,0.3463476070528967,0.38846380223660976,22.5
201571,Chris Davis,1610612744,GSW,2025-03-07,GSW vs. DAL,L,32.81666666666667,7,17,0.412,0,2,0.0,2,3,0.667,0,2,3,5,1,1,1,1,16,12,2024-25,home,DAL,2024,14,0.4366812227074236,0.4875571356018283,32.1
201571,Chris Davis,1610612744,GSW,2025-03-11,GSW vs. TOR,L,31.6,6,16,0.375,0,2,0.0,1,2,0.5,1,4,5,2,0,0,2,4,13,4,2024-25,home,TOR,2024,7,0.38507109004739337,0.4113924050632911,20.0
201571,Chris Davis,1610612744,GSW,2025-03-13,GSW @ OKC,W,22.1,7,19,0.368,0,2,0.0,2,3,0.667,1,3,5,5,1,0,1,4,16,0,2024-25,away,OKC,2024,13,0.39370078740157477,0.7239819004524887,31.5
201571,Chris Davis,1610612744,GSW,2025-03-17,GSW @ TOR,L,23.85,7,17,0.412,0,1,0.0,2,3,0.667,0,1,1,3,1,0,1,3,16,-16,2024-25,away,TOR,2024,9,0.4366812227074236,0.670859538784067,23.7
201571,Chris Davis,1610612744,GSW,2025-03-20,GSW @ POR,W,31.15,5,14,0.357,0,1,0.0,1,2,0.5,0,2,3,5,1,0,1,2,11,-8,2024-25,away,POR,2024,9,0.3696236559139785,0.3531300160513644,24.1
201571,Chris Davis,1610612744,GSW,2025-03-24,GSW @ SAC,W,28.433333333333334,10,23,0.435,0,2,0.0,3,4,0.75,1,5,6,5,0,0,1,5,23,-1,2024-25,away,SAC,2024,19,0.46445880452342486,0.8089097303634232,36.7
201571,Chris Davis,1610612744,GSW,2025-03-25,GSW @ CHI,W,28.716666666666665,4,11,0.364,0,1,0.0,1,2,0.5,0,2,3,4,0,0,1,5,9,3,2024-25,away,CHI,2024,7,0.3787878787878788,0.3134068485200232,17.6
201571,Chris Davis,1610612744,GSW,2025-03-26,GSW @ LAL,W,33.38333333333333,5,15,0.333,0,1,0.0,1,2,0.5,1,3,4,3,0,0,3,1,11,3,2024-25,away,LAL,2024,4,0.3463476070528967,0.3295057413879181,17.3
201571,Chris Davis,1610612744,GSW,2025-03-28,GSW @ DEN,W,28.75,7,21,0.333,0,2,0.0,1,2,0.5,2,6,9,2,1,0,4,1,15,-3,2024-25,away,DEN,2024,8,0.3427787934186472,0.5217391304347826,27.799999999999997
201571,Chris Davis,1610612744,GSW,2025-03-29,GSW vs. NOP,W,28.133333333333333,8,23,0.348,0,3,0.0,2,3,0.667,1,3,4,2,1,0,1,3,18,-3,2024-25,home,NOP,2024,8,0.3700657894736842,0.6398104265402844,27.8
201571,Chris Davis,1610612744,GSW,2025-04-01,GSW @ CHI,W,26.916666666666668,5,13,0.385,0,1,0.0,1,2,0.5,1,4,6,3,0,0,2,4,11,-18,2024-25,away,CHI,2024,9,0.39625360230547546,0.4086687306501548,20.7
201571,Chris Davis,1610612744,GSW,2025-04-05,GSW vs. DAL,W,26.5,10,24,0.417,1,4,0.25,2,4,0.5,1,5,7,5,1,0,1,1,23,6,2024-25,home,DAL,2024,19,0.4464285714285714,0.8679245283018868,40.9
201571,Chris Davis,1610612744,GSW,2025-04-07,GSW vs. BKN,W,33.78333333333333,7,18,0.389,0,2,0.0,2,4,0.5,2,6,8,4,0,0,3,3,16,1,2024-25,home,BKN,2024,12,0.4048582995951417,0.47360631475086334,28.6
201571,Chris Davis,1610612744,GSW,2025-04-11,GSW @ DET,L,27.95,5,14,0.357,0,1,0.0,1,2,0.5,1,4,5,5,2,0,1,1,11,2,2024-25,away,DET,2024,12,0.3696236559139785,0.3935599284436494,29.5
201571,Chris Davis,1610612744,GSW,2025-04-12,GSW vs. SAC,W,31.166666666666668,7,16,0.438,0,2,0.0,2,3,0.667,0,1,2,3,0,0,2,1,16,14,2024-25,home,SAC,2024,9,0.4618937644341801,0.5133689839572192,20.9
201572,Marcus Brown,1610612748,MIA,2023-10-26,MIA @ IND,W,31.933333333333334,10,25,0.4,0,2,0.0,2,3,0.667,0,2,3,4,1,0,2,2,22,-4,2023-24,away,IND,2023,12,0.41793313069908816,0.6889352818371608,32.6
201572,Marcus Brown,1610612748,MIA,2023-10-27,MIA @ MEM,L,29.75,5,14,0.357,0,2,0.0,1,2,0.5,0,0,0,3,1,0,0,1,11,-14,2023-24,away,MEM,2023,5,0.3696236559139785,0.3697478991596639,18.5
201572,Marcus Brown,1610612748,MIA,2023-10-29,MIA @ OKC,L,35.016666666666666,8,22,0.364,1,4,0.25,2,4,0.5,0,2,3,2,1,0,2,4,19,2,2023-24,away,OKC,2023,7,0.3998316498316498,0.5425987624940505,26.6
201572,Marcus Brown,1610612748,MIA,2023-10-30,MIA @ LAC,W,27.75,6,17,0.353,0,1,0.0,1,2,0.5,1,4,6,5,0,0,2,5,13,4,2023-24,away,LAC,2023,10,0.3635346756152125,0.46846846846846846,25.7
201572,Marcus Brown,1610612748,MIA,2023-11-01,MIA vs. CLE,L,22.25,6,17,0.353,0,1,0.0,1,2,0.5,0,2,3,4,1,1,1,3,13,10,2023-24,home,CLE,2023,9,0.3635346756152125,0.5842696629213483,27.6
201572,Marcus Brown,1610612748,MIA,2023-11-06,MIA vs. DET,L,31.15,6,13,0.462,0,1,0.0,1,2,0.5,0,2,2,1,1,1,3,1,13,-14,2023-24,home,DET,2023,7,0.46829971181556196,0.4173354735152488,19.9
201572,Marcus Brown,1610612748,MIA,2023-11-09,MIA @ DEN,L,33.4,8,19,0.421,0,2,0.0,2,3,0.667,1,4,5,4,1,1,3,5,18,-4,2023-24,away,DEN,2023,14,0.44291338582677164,0.5389221556886228,33.0
201572,Marcus Brown,1610612748,MIA,2023-11-11,MIA vs. CHI,L,33.016666666666666,5,14,0.357,0,2,0.0,1,2,0.5,1,5,7,2,1,0,2,3,11,-9,2023-24,home,CHI,2023,9,0.3696236559139785,0.3331650681474003,23.4
201572,Marcus Brown,1610612748,MIA,2023-11-15,MIA vs. HOU,L,33.516666666666666,8,18,0.444,0,3,0.0,2,3,0.667,1,4,6,2,0,0,2,5,18,-21,2023-24,home,HOU,2023,13,0.4658385093167702,0.5370462456489309,26.2
201572,Marcus Brown,1610612748,MIA,2023-11-17,MIA @ OKC,W,25.216666666666665,6,14,0.429,0,1,0.0,1,2,0.5,0,2,2,1,1,0,2,4,13,-3,2023-24,away,OKC,2023,6,0.4368279569892473,0.5155320555188367,17.9
201572,Marcus Brown,1610612748,MIA,2023-11-20,MIA @ LAC,L,25.25,9,22,0.409,0,2,0.0,2,4,0.5,1,3,4,2,1,0,1,4,20,-3,2023-24,away,LAC,2023,11,0.42087542087542085,0.7920792079207921,29.8
201572,Marcus Brown,1610612748,MIA,2023-11-22,MIA @ DET,L,34.28333333333333,8,21,0.381,0,2,0.0,2,3,0.667,2,7,9,5,1,0,2,3,18,9,2023-24,away,DET,2023,17,0.4032258064516129,0.525036460865338,37.3
201572,Marcus Brown,1610612748,MIA,2023-11-23,MIA @ DAL,W,32.0,5,14,0.357,0,2,0.0,1,2,0.5,1,4,6,2,1,0,2,5,11,-21,2023-24,away,DAL,2023,8,0.3696236559139785,0.34375,22.2
201572,Marcus Brown,1610612748,MIA,2023-11-24,MIA @ MEM,W,27.6,7,16,0.438,0,2,0.0,2,3,0.667,1,4,6,3,1,0,2,4,16,-10,2023-24,away,MEM,2023,14,0.4618937644341801,0.5797101449275363,28.7
201572,Marcus Brown,1610612748,MIA,2023-11-27,MIA @ BKN,L,29.666666666666668,7,15,0.467,0,2,0.0,2,3,0.667,0,2,3,4,0,0,1,4,16,6,2023-24,away,BKN,2023,13,0.49019607843137253,0.5393258426966292,24.6
201572,Marcus Brown,1610612748,MIA,2023-11-29,MIA vs. DEN,W,27.716666666666665,9,22,0.409,0,3,0.0,2,4,0.5,0,2,3,6,1,0,1,4,20,-1,2023-24,home,DEN,2023,14,0.42087542087542085,0.7215874924834637,34.6
